Language,_id,rater_answer,a_domain,a_register,b_domain,b_register,difficulty,familiarity,question_,section,wordphrase_a,wordphrase_a_translation,wordphrase_b,wordphrase_b_translation,_unit_id,_created_at,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,Answer,Alternate Answer,Score,Answers,Grouping,Market
Chinese-Traditional,5868465855,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-24 03:56:18,2020-12-24 03:56:15,False,cf_internal,0.9328000000000001,45492267,HKG,0.0,Central District,123.203.180.92,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868543246,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-24 06:07:05,2020-12-24 06:06:59,False,cf_internal,0.8945000000000001,45516158,TWN,5.0,Changhua,36.232.252.39,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868547302,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-24 06:15:31,2020-12-24 06:15:20,False,cf_internal,0.8859,45493055,TWN,8.0,Hsinchu,36.228.121.9,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869005459,a_and_b_are_related,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-24 08:59:43,2020-12-24 08:59:34,False,cf_internal,0.8535,46305142,TWN,21.0,Tainan,59.125.214.139,b_is_more_specific_than_a,0,0,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869680707,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-24 13:01:05,2020-12-24 13:00:53,False,cf_internal,0.9049,45492033,NLD,,,45.135.186.128,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869821111,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-24 15:53:33,2020-12-24 15:53:06,False,cf_internal,0.908,46304816,TWN,2.0,Kaohsiung,49.159.76.14,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870047133,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-25 05:27:11,2020-12-25 05:26:58,False,cf_internal,0.9225000000000001,45709019,TWN,21.0,Tainan,1.172.57.80,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870064118,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-25 07:09:51,2020-12-25 07:09:34,False,cf_internal,0.9222,45709058,HKG,0.0,Central District,84.17.57.35,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870196646,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-25 09:54:31,2020-12-25 09:53:02,False,cf_internal,0.9125000000000001,45492778,HKG,0.0,Central District,124.244.22.144,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870315715,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-25 12:03:16,2020-12-25 12:02:48,False,cf_internal,0.9302,45516010,TWN,19.0,Taichung,36.232.1.172,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870319597,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-25 12:21:35,2020-12-25 12:21:20,False,cf_internal,0.9344,46306145,TWN,19.0,Taichung,180.217.234.183,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870585443,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-26 03:16:11,2020-12-26 03:14:14,False,cf_internal,0.8848,45689879,HKG,0.0,Tsuen Wan,221.127.30.44,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870593961,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-26 03:52:58,2020-12-26 03:52:32,False,cf_internal,0.9236000000000001,45494229,HKG,0.0,Yuen Long,218.250.2.130,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870618542,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-26 05:38:12,2020-12-26 05:38:01,False,cf_internal,0.9078,45894202,HKG,0.0,Central District,218.102.173.38,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871023925,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-26 19:19:21,2020-12-26 19:18:54,False,cf_internal,0.9229,45488857,TWN,19.0,Taichung,39.9.194.77,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871270793,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-27 08:09:08,2020-12-27 08:09:03,False,cf_internal,0.9214,46306299,TWN,3.0,Taipei,223.200.89.19,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871762205,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-27 13:09:06,2020-12-27 13:07:58,False,cf_internal,0.9147000000000001,45911178,HKG,0.0,Central District,49.130.131.56,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871800775,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-27 13:50:31,2020-12-27 13:50:27,False,cf_internal,0.9306000000000001,45862229,TWN,3.0,Taipei,223.140.184.77,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871846111,a_and_b_are_related,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-27 16:09:45,2020-12-27 16:09:31,False,cf_internal,0.9068,45516283,HKG,0.0,Central District,218.190.208.226,b_is_more_specific_than_a,0,0,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871855742,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-27 16:42:22,2020-12-27 16:42:17,False,cf_internal,0.9106000000000001,45526273,TWN,21.0,Tainan,220.143.145.24,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872142024,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-28 02:39:54,2020-12-28 02:39:45,False,cf_internal,0.9143,45517508,HKG,0.0,Yuen Long,61.18.117.56,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872234586,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-28 05:23:00,2020-12-28 05:22:56,False,cf_internal,0.9112,45799414,HKG,0.0,Tin Shui Wai,168.70.127.131,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872557339,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-28 10:07:10,2020-12-28 10:06:26,False,cf_internal,0.8231,46310963,TWN,3.0,Taipei,103.4.29.80,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5873010183,b_is_more_specific_than_a,organization,formal,organization,formal,hard,unfamiliar,49,Close Match,政府機關,government agencies,立法院,Legislative Yuan,2914023524,2020-12-28 15:40:26,2020-12-28 15:40:20,False,cf_internal,0.7954,46289965,PHL,20.0,Imus,124.106.180.38,b_is_more_specific_than_a,0,1,b_is_more_specific_than_a;0,GT,ZH-ZH
Chinese-Traditional,5868373396,b_is_more_specific_than_a,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-24 00:19:16,2020-12-24 00:19:08,False,cf_internal,1.0,45711188,TWN,3.0,Taipei,114.24.30.200,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868402684,b_is_more_specific_than_a,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-24 01:34:26,2020-12-24 01:34:21,False,cf_internal,0.9563,46197780,TWN,3.0,Taipei,49.216.59.121,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868448893,b_is_more_specific_than_a,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-24 03:18:36,2020-12-24 03:18:29,False,cf_internal,0.8917,46102414,AUS,2.0,Kellyville,101.179.219.27,a_and_b_are_related,0,0,a_and_b_are_related;0,GT,ZH-ZH
Chinese-Traditional,5868465892,b_is_more_specific_than_a,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-24 03:56:25,2020-12-24 03:56:20,False,cf_internal,0.9328000000000001,45492267,HKG,0.0,Central District,123.203.180.92,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868543316,b_is_more_specific_than_a,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-24 06:07:15,2020-12-24 06:07:08,False,cf_internal,0.8945000000000001,45516158,TWN,5.0,Changhua,36.232.252.39,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868547820,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-24 06:16:17,2020-12-24 06:15:33,False,cf_internal,0.8859,45493055,TWN,8.0,Hsinchu,36.228.121.9,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869006064,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-24 08:59:53,2020-12-24 08:59:46,False,cf_internal,0.8535,46305142,TWN,21.0,Tainan,59.125.214.139,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869681120,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-24 13:01:18,2020-12-24 13:01:09,False,cf_internal,0.9049,45492033,NLD,,,45.135.186.128,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869821262,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-24 15:54:00,2020-12-24 15:53:35,False,cf_internal,0.908,46304816,TWN,2.0,Kaohsiung,49.159.76.14,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870047193,b_is_more_specific_than_a,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-25 05:27:48,2020-12-25 05:27:13,False,cf_internal,0.9225000000000001,45709019,TWN,21.0,Tainan,1.172.57.80,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870064185,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-25 07:10:13,2020-12-25 07:09:52,False,cf_internal,0.9222,45709058,HKG,0.0,Central District,84.17.57.35,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870197547,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-25 09:55:14,2020-12-25 09:54:34,False,cf_internal,0.9125000000000001,45492778,HKG,0.0,Central District,124.244.22.144,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870315818,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-25 12:03:47,2020-12-25 12:03:18,False,cf_internal,0.9302,45516010,TWN,19.0,Taichung,36.232.1.172,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870319660,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-25 12:21:55,2020-12-25 12:21:37,False,cf_internal,0.9344,46306145,TWN,19.0,Taichung,180.217.234.183,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870585815,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-26 03:18:01,2020-12-26 03:16:14,False,cf_internal,0.8848,45689879,HKG,0.0,Tsuen Wan,221.127.30.44,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870594031,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-26 03:53:20,2020-12-26 03:53:00,False,cf_internal,0.9236000000000001,45494229,HKG,0.0,Yuen Long,218.250.2.130,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870618632,b_is_more_specific_than_a,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-26 05:38:36,2020-12-26 05:38:14,False,cf_internal,0.9078,45894202,HKG,0.0,Central District,218.102.173.38,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871024491,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-26 19:20:41,2020-12-26 19:19:24,False,cf_internal,0.9229,45488857,TWN,19.0,Taichung,39.9.194.77,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871270900,b_is_more_specific_than_a,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-27 08:09:16,2020-12-27 08:09:10,False,cf_internal,0.9214,46306299,TWN,3.0,Taipei,223.200.89.19,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871765667,b_is_more_specific_than_a,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-27 13:10:06,2020-12-27 13:09:09,False,cf_internal,0.9147000000000001,45911178,HKG,0.0,Central District,49.130.131.56,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871800869,b_is_more_specific_than_a,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-27 13:50:39,2020-12-27 13:50:34,False,cf_internal,0.9306000000000001,45862229,TWN,3.0,Taipei,223.140.184.77,a_and_b_are_related,0,0,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871846212,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-27 16:10:01,2020-12-27 16:09:47,False,cf_internal,0.9068,45516283,HKG,0.0,Central District,218.190.208.226,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871855783,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-27 16:42:37,2020-12-27 16:42:24,False,cf_internal,0.9106000000000001,45526273,TWN,21.0,Tainan,220.143.145.24,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872142340,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-28 02:40:09,2020-12-28 02:39:56,False,cf_internal,0.9143,45517508,HKG,0.0,Yuen Long,61.18.117.56,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872234871,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-28 05:23:18,2020-12-28 05:23:02,False,cf_internal,0.9112,45799414,HKG,0.0,Tin Shui Wai,168.70.127.131,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872558744,a_and_b_are_related,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-28 10:07:54,2020-12-28 10:07:14,False,cf_internal,0.8231,46310963,TWN,3.0,Taipei,103.4.29.80,a_and_b_are_related,0,1,a_and_b_are_related;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5873011916,b_is_more_specific_than_a,food,neutral,food,neutral,easy,familiar,50,Close Match,早餐,breakfast,包子,bun,2914023525,2020-12-28 15:41:10,2020-12-28 15:40:28,False,cf_internal,0.7954,46289965,PHL,20.0,Imus,124.106.180.38,a_and_b_are_related,0,0,a_and_b_are_related;0,GT,ZH-ZH
Chinese-Traditional,5868373486,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-24 00:19:29,2020-12-24 00:19:18,False,cf_internal,1.0,45711188,TWN,3.0,Taipei,114.24.30.200,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868402769,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-24 01:34:38,2020-12-24 01:34:28,False,cf_internal,0.9563,46197780,TWN,3.0,Taipei,49.216.59.121,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868449045,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-24 03:18:54,2020-12-24 03:18:38,False,cf_internal,0.8917,46102414,AUS,2.0,Kellyville,101.179.219.27,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,GT,ZH-ZH
Chinese-Traditional,5868465934,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-24 03:56:32,2020-12-24 03:56:27,False,cf_internal,0.9328000000000001,45492267,HKG,0.0,Central District,123.203.180.92,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868543579,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-24 06:07:51,2020-12-24 06:07:17,False,cf_internal,0.8945000000000001,45516158,TWN,5.0,Changhua,36.232.252.39,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5868547993,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-24 06:16:37,2020-12-24 06:16:19,False,cf_internal,0.8859,45493055,TWN,8.0,Hsinchu,36.228.121.9,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869006776,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-24 09:00:06,2020-12-24 08:59:56,False,cf_internal,0.8535,46305142,TWN,21.0,Tainan,59.125.214.139,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869681680,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-24 13:01:42,2020-12-24 13:01:22,False,cf_internal,0.9049,45492033,NLD,,,45.135.186.128,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869821334,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-24 15:54:12,2020-12-24 15:54:02,False,cf_internal,0.908,46304816,TWN,2.0,Kaohsiung,49.159.76.14,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870047230,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-25 05:28:02,2020-12-25 05:27:50,False,cf_internal,0.9225000000000001,45709019,TWN,21.0,Tainan,1.172.57.80,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870064232,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-25 07:10:32,2020-12-25 07:10:15,False,cf_internal,0.9222,45709058,HKG,0.0,Central District,84.17.57.35,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870199395,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-25 09:56:36,2020-12-25 09:55:15,False,cf_internal,0.9125000000000001,45492778,HKG,0.0,Central District,124.244.22.144,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870315982,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-25 12:04:27,2020-12-25 12:03:49,False,cf_internal,0.9302,45516010,TWN,19.0,Taichung,36.232.1.172,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870319791,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-25 12:22:20,2020-12-25 12:21:57,False,cf_internal,0.9344,46306145,TWN,19.0,Taichung,180.217.234.183,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870586245,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-26 03:19:42,2020-12-26 03:18:04,False,cf_internal,0.8848,45689879,HKG,0.0,Tsuen Wan,221.127.30.44,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870594118,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-26 03:53:47,2020-12-26 03:53:22,False,cf_internal,0.9236000000000001,45494229,HKG,0.0,Yuen Long,218.250.2.130,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870618700,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-26 05:38:51,2020-12-26 05:38:38,False,cf_internal,0.9078,45894202,HKG,0.0,Central District,218.102.173.38,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871024629,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-26 19:20:58,2020-12-26 19:20:44,False,cf_internal,0.9229,45488857,TWN,19.0,Taichung,39.9.194.77,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871271065,a_and_b_have_the_same_meaning,language,slang/informal,language,slang/informal,medium,unfamiliar,51,Close Match,空口說白話,be all talk,光說不做,be all mouth and no trousers,2914023526,2020-12-27 08:09:29,2020-12-27 08:09:18,False,cf_internal,0.9214,46306299,TWN,3.0,Taipei,223.200.89.19,a_and_b_have_the_same_meaning,0,1,a_and_b_have_the_same_meaning;0,Pilot 3A,ZH-ZH
