Language,_id,rater_answer,a_domain,a_register,b_domain,b_register,difficulty,familiarity,question_,section,wordphrase_a,wordphrase_a_translation,wordphrase_b,wordphrase_b_translation,_unit_id,_created_at,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,Answer,Score,Grouping,Market
Russian,5870401145,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 15:38:48,2020-12-25 15:37:28,False,cf_internal,0.966,46161035,RUS,,,185.204.2.59,no,1,Pilot 2,RU-RU
Russian,5870410684,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 16:20:13,2020-12-25 16:20:00,False,cf_internal,0.9663,46306682,RUS,90.0,Perm,37.112.2.215,no,1,Pilot 2,RU-RU
Russian,5870417504,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 16:53:39,2020-12-25 16:53:28,False,cf_internal,0.9666,46306715,NLD,6.0,Tilburg,193.108.211.11,no,1,Pilot 2,RU-RU
Russian,5870421648,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 17:13:00,2020-12-25 17:11:11,False,cf_internal,0.9315,46306704,RUS,8.0,Ufa,188.162.38.64,no,1,Pilot 2,RU-RU
Russian,5870422566,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 17:17:21,2020-12-25 17:17:14,False,cf_internal,0.9204,46142626,RUS,65.0,Samara,88.200.137.183,no,1,Pilot 2,RU-RU
Russian,5870429206,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 17:48:23,2020-12-25 17:48:08,False,cf_internal,0.9564,46306771,RUS,,,185.188.183.46,no,1,Pilot 2,RU-RU
Russian,5870429401,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 17:49:24,2020-12-25 17:48:52,False,cf_internal,0.9564,46306769,RUS,,,195.66.114.112,no,1,Pilot 2,RU-RU
Russian,5870431900,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 18:00:28,2020-12-25 18:00:22,False,cf_internal,0.9661000000000001,46306783,RUS,76.0,Tula,83.149.47.167,no,1,Pilot 2,RU-RU
Russian,5870450616,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 19:22:52,2020-12-25 19:21:47,False,cf_internal,0.9438000000000001,46306840,RUS,,,185.204.3.142,no,1,Pilot 2,RU-RU
Russian,5870453575,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 19:40:51,2020-12-25 19:40:34,False,cf_internal,0.9321,46306866,RUS,70.0,Stavropol',178.34.150.25,no,1,Pilot 2,RU-RU
Russian,5870453721,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 19:41:54,2020-12-25 19:41:20,False,cf_internal,0.9378000000000001,46306852,RUS,72.0,Tambov,37.76.178.227,no,1,Pilot 2,RU-RU
Russian,5870454194,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 19:44:49,2020-12-25 19:44:46,False,cf_internal,0.9655,45676449,RUS,48.0,Moscow,185.18.90.149,no,1,Pilot 2,RU-RU
Russian,5870454668,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 19:48:11,2020-12-25 19:47:33,False,cf_internal,0.9265,46306874,RUS,73.0,Naberezhnyye Chelny,95.78.91.10,no,1,Pilot 2,RU-RU
Russian,5870456730,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 20:01:33,2020-12-25 20:00:12,False,cf_internal,0.9323,46306877,RUS,48.0,Moscow,213.87.155.100,no,1,Pilot 2,RU-RU
Russian,5870464284,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 20:37:26,2020-12-25 20:37:22,False,cf_internal,0.9656,46231933,RUS,66.0,Saint Petersburg,178.71.1.58,no,1,Pilot 2,RU-RU
Russian,5870473676,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 21:07:33,2020-12-25 21:07:28,False,cf_internal,0.9354,46306956,RUS,,,185.255.134.228,no,1,Pilot 2,RU-RU
Russian,5870479346,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 21:26:38,2020-12-25 21:26:24,False,cf_internal,0.925,46306968,RUS,51.0,Nizhniy Novgorod,149.62.2.93,no,1,Pilot 2,RU-RU
Russian,5870480529,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 21:30:50,2020-12-25 21:30:05,False,cf_internal,0.9559000000000001,46306964,RUS,72.0,Tambov,37.235.248.219,no,1,Pilot 2,RU-RU
Russian,5870482121,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 21:36:14,2020-12-25 21:36:03,False,cf_internal,0.9472,46272895,RUS,51.0,Nizhniy Novgorod,82.208.113.124,no,1,Pilot 2,RU-RU
Russian,5870516502,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 22:15:36,2020-12-25 22:15:30,False,cf_internal,0.9599000000000001,45827931,RUS,73.0,Naberezhnyye Chelny,188.225.83.168,no,1,Pilot 2,RU-RU
Russian,5870537791,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-25 23:35:49,2020-12-25 23:35:44,False,cf_internal,0.9563,46307081,RUS,73.0,Naberezhnyye Chelny,188.225.34.126,no,1,Pilot 2,RU-RU
Russian,5870576528,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 02:36:07,2020-12-26 02:36:03,False,cf_internal,0.9487000000000001,46307210,RUS,60.0,Pskov,31.132.118.144,no,1,Pilot 2,RU-RU
Russian,5870578466,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 02:45:20,2020-12-26 02:45:17,False,cf_internal,0.8955000000000001,46307209,RUS,59.0,Vladivostok,185.57.31.98,no,1,Pilot 2,RU-RU
Russian,5870597641,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 04:09:02,2020-12-26 04:08:56,False,cf_internal,0.9224,46307285,RUS,,,185.210.142.36,no,1,Pilot 2,RU-RU
Russian,5870612469,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 05:13:23,2020-12-26 05:13:16,False,cf_internal,0.9595,46307334,RUS,91.0,Krasnoyarsk,81.25.77.71,no,1,Pilot 2,RU-RU
Russian,5870617838,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 05:35:18,2020-12-26 05:35:11,False,cf_internal,0.9642000000000001,46307351,RUS,,,81.176.228.38,no,1,Pilot 2,RU-RU
Russian,5870622582,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 05:53:08,2020-12-26 05:53:03,False,cf_internal,0.9488000000000001,46307362,RUS,8.0,Ufa,37.112.20.220,no,1,Pilot 2,RU-RU
Russian,5870625151,yes,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 06:03:42,2020-12-26 06:03:29,False,cf_internal,0.9311,46307371,RUS,8.0,Ufa,178.214.254.19,no,0,Pilot 2,RU-RU
Russian,5870626925,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 06:11:30,2020-12-26 06:11:24,False,cf_internal,0.9643,46307379,RUS,91.0,Zheleznogorsk,185.180.57.64,no,1,Pilot 2,RU-RU
Russian,5870637744,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 06:58:41,2020-12-26 06:58:29,False,cf_internal,0.9607,46307429,RUS,72.0,Tambov,176.102.68.82,no,1,Pilot 2,RU-RU
Russian,5870637815,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 06:59:07,2020-12-26 06:58:58,False,cf_internal,0.9647,45688388,RUS,80.0,Izhevsk,92.55.4.93,no,1,Pilot 2,RU-RU
Russian,5870638850,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 07:03:23,2020-12-26 07:03:10,False,cf_internal,0.9599000000000001,46307435,RUS,8.0,Sibay,109.187.155.113,no,1,Pilot 2,RU-RU
Russian,5870681872,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 08:35:07,2020-12-26 08:35:03,False,cf_internal,0.9337000000000001,46307504,RUS,8.0,Ufa,213.59.151.162,no,1,Pilot 2,RU-RU
Russian,5870706093,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 08:55:17,2020-12-26 08:55:09,False,cf_internal,0.9609000000000001,46307565,RUS,34.0,Syktyvkar,94.25.184.96,no,1,Pilot 2,RU-RU
Russian,5870712017,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 08:59:56,2020-12-26 08:59:38,False,cf_internal,0.96,46307566,RUS,29.0,Kemerovo,95.190.61.247,no,1,Pilot 2,RU-RU
Russian,5870719110,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 09:05:11,2020-12-26 09:04:41,False,cf_internal,0.9322,46307572,RUS,,,81.177.160.188,no,1,Pilot 2,RU-RU
Russian,5870776330,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 09:45:22,2020-12-26 09:45:16,False,cf_internal,0.961,46307618,RUS,,,81.177.48.184,no,1,Pilot 2,RU-RU
Russian,5870812253,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 10:08:55,2020-12-26 10:08:49,False,cf_internal,0.9409000000000001,46307658,RUS,32.0,Nyagan,37.79.169.87,no,1,Pilot 2,RU-RU
Russian,5870834549,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 10:23:41,2020-12-26 10:22:59,False,cf_internal,0.9388000000000001,46307669,RUS,73.0,Kazan,176.59.98.237,no,1,Pilot 2,RU-RU
Russian,5870862110,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 10:44:25,2020-12-26 10:44:18,False,cf_internal,0.9572,46307706,RUS,,,81.177.49.136,no,1,Pilot 2,RU-RU
Russian,5870869944,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 11:19:26,2020-12-26 11:19:15,False,cf_internal,0.9410000000000001,46307582,RUS,8.0,Ufa,145.255.1.155,no,1,Pilot 2,RU-RU
Russian,5870870326,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 11:21:07,2020-12-26 11:21:01,False,cf_internal,0.9332,46307731,RUS,73.0,Kazan,178.176.166.129,no,1,Pilot 2,RU-RU
Russian,5870887656,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 12:09:46,2020-12-26 12:09:23,False,cf_internal,0.9637,46307784,RUS,20.0,Irkutsk,178.184.109.149,no,1,Pilot 2,RU-RU
Russian,5870897998,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 12:29:59,2020-12-26 12:28:46,False,cf_internal,0.9231,46307788,RUS,48.0,Moscow,91.78.55.118,no,1,Pilot 2,RU-RU
Russian,5870900326,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 12:34:56,2020-12-26 12:34:47,False,cf_internal,0.9609000000000001,45816172,RUS,67.0,Saratov,78.106.76.162,no,1,Pilot 2,RU-RU
Russian,5870913552,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 13:24:00,2020-12-26 13:23:50,False,cf_internal,0.9636,46307865,RUS,84.0,Volgograd,85.26.232.3,no,1,Pilot 2,RU-RU
Russian,5870916259,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 13:34:09,2020-12-26 13:34:05,False,cf_internal,0.9639000000000001,46307882,RUS,8.0,Ufa,145.255.8.255,no,1,Pilot 2,RU-RU
Russian,5870916555,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 13:35:18,2020-12-26 13:34:02,False,cf_internal,0.9460000000000001,46307880,RUS,48.0,Moscow,5.62.18.97,no,1,Pilot 2,RU-RU
Russian,5870921505,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 13:52:34,2020-12-26 13:52:28,False,cf_internal,0.9639000000000001,46157120,RUS,66.0,Saint Petersburg,178.71.5.181,no,1,Pilot 2,RU-RU
Russian,5870922361,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 13:55:23,2020-12-26 13:53:43,False,cf_internal,0.9392,46307871,RUS,,,185.17.3.38,no,1,Pilot 2,RU-RU
Russian,5870923717,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 13:59:53,2020-12-26 13:59:07,False,cf_internal,0.9305,46307902,RUS,,,81.177.48.67,no,1,Pilot 2,RU-RU
Russian,5870927971,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 14:14:38,2020-12-26 14:14:01,False,cf_internal,0.9326000000000001,46307924,RUS,,,45.90.216.240,no,1,Pilot 2,RU-RU
Russian,5870936661,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 14:44:34,2020-12-26 14:44:24,False,cf_internal,0.9423,45818872,RUS,70.0,Pyatigorsk,5.138.85.141,no,1,Pilot 2,RU-RU
Russian,5870943179,yes,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 15:09:41,2020-12-26 15:09:29,False,cf_internal,0.9078,46307998,RUS,,,81.177.174.101,no,0,Pilot 2,RU-RU
Russian,5870944666,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 15:15:27,2020-12-26 15:15:19,False,cf_internal,0.9567,46159963,RUS,47.0,Orekhovo-zuevo,2.92.60.228,no,1,Pilot 2,RU-RU
Russian,5870951661,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 15:44:46,2020-12-26 15:44:40,False,cf_internal,0.926,46308042,RUS,47.0,Orekhovo-zuevo,95.28.103.94,no,1,Pilot 2,RU-RU
Russian,5870964860,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 16:51:12,2020-12-26 16:51:01,False,cf_internal,0.9418000000000001,46308129,RUS,8.0,Ufa,188.162.38.6,no,1,Pilot 2,RU-RU
Russian,5870969214,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 17:11:24,2020-12-26 17:11:08,False,cf_internal,0.9632000000000001,46308161,RUS,66.0,Saint Petersburg,188.242.156.171,no,1,Pilot 2,RU-RU
Russian,5870977753,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 17:37:41,2020-12-26 17:35:56,False,cf_internal,0.9595,46308183,RUS,73.0,Kazan,176.52.96.228,no,1,Pilot 2,RU-RU
Russian,5870983968,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 17:52:10,2020-12-26 17:51:50,False,cf_internal,0.9597,46308199,RUS,,,81.177.174.228,no,1,Pilot 2,RU-RU
Russian,5870990079,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 18:06:58,2020-12-26 18:06:48,False,cf_internal,0.9636,46308222,RUS,61.0,Rostov-na-donu,178.155.5.56,no,1,Pilot 2,RU-RU
Russian,5871000470,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 18:30:07,2020-12-26 18:30:01,False,cf_internal,0.9132,46308249,RUS,,,81.177.160.78,no,1,Pilot 2,RU-RU
Russian,5871008817,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 18:46:49,2020-12-26 18:46:39,False,cf_internal,0.9264,46274659,RUS,48.0,Moscow,95.25.241.146,no,1,Pilot 2,RU-RU
Russian,5871013086,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 18:56:06,2020-12-26 18:56:00,False,cf_internal,0.9562,46308263,RUS,,,81.176.228.35,no,1,Pilot 2,RU-RU
Russian,5871018280,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 19:07:09,2020-12-26 19:06:43,False,cf_internal,0.9601000000000001,46308298,RUS,,,81.177.166.166,no,1,Pilot 2,RU-RU
Russian,5871022325,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 19:16:10,2020-12-26 19:16:01,False,cf_internal,0.9394,46308316,RUS,,,81.177.159.13,no,1,Pilot 2,RU-RU
Russian,5871027652,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 19:27:35,2020-12-26 19:27:23,False,cf_internal,0.9375,46308313,RUS,8.0,Ufa,178.214.249.79,no,1,Pilot 2,RU-RU
Russian,5871060052,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 19:55:56,2020-12-26 19:55:37,False,cf_internal,0.9406,46308363,RUS,8.0,Ufa,95.110.24.108,no,1,Pilot 2,RU-RU
Russian,5871061567,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 19:59:18,2020-12-26 19:59:07,False,cf_internal,0.9469000000000001,45819152,RUS,73.0,Kazan,85.140.3.20,no,1,Pilot 2,RU-RU
Russian,5871063642,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 20:05:03,2020-12-26 20:04:56,False,cf_internal,0.922,46308393,RUS,48.0,Moscow,46.39.56.4,no,1,Pilot 2,RU-RU
Russian,5871071173,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 20:26:36,2020-12-26 20:26:32,False,cf_internal,0.9472,46308426,RUS,8.0,Ufa,145.255.0.49,no,1,Pilot 2,RU-RU
Russian,5871092041,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-26 21:27:12,2020-12-26 21:26:58,False,cf_internal,0.9411,45818782,RUS,61.0,Rostov-na-donu,46.147.222.34,no,1,Pilot 2,RU-RU
Russian,5871157891,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 00:12:19,2020-12-27 00:12:12,False,cf_internal,0.9324,46308657,RUS,,,81.177.33.200,no,1,Pilot 2,RU-RU
Russian,5871189276,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 02:08:32,2020-12-27 02:08:23,False,cf_internal,0.9623,45816252,RUS,20.0,Irkutsk,178.184.43.169,no,1,Pilot 2,RU-RU
Russian,5871212866,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 03:53:40,2020-12-27 03:53:33,False,cf_internal,0.9601000000000001,46308835,RUS,48.0,Moscow,206.123.139.31,no,1,Pilot 2,RU-RU
Russian,5871259579,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 07:35:52,2020-12-27 07:35:45,False,cf_internal,0.9390000000000001,46309041,RUS,78.0,Tyumen,178.72.68.160,no,1,Pilot 2,RU-RU
Russian,5871260185,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 07:37:38,2020-12-27 07:37:26,False,cf_internal,0.9624,46309061,RUS,8.0,Ufa,178.214.248.198,no,1,Pilot 2,RU-RU
Russian,5871261942,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 07:45:36,2020-12-27 07:45:16,False,cf_internal,0.9566,46309067,RUS,,,81.177.159.30,no,1,Pilot 2,RU-RU
Russian,5871270994,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 08:09:25,2020-12-27 08:09:13,False,cf_internal,0.933,46309092,RUS,,,81.176.229.157,no,1,Pilot 2,RU-RU
Russian,5871271061,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 08:09:29,2020-12-27 08:09:16,False,cf_internal,0.933,46309091,RUS,,,81.177.49.152,no,1,Pilot 2,RU-RU
Russian,5871277252,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 08:16:06,2020-12-27 08:15:58,False,cf_internal,0.9623,46309094,RUS,8.0,Ufa,178.214.245.237,no,1,Pilot 2,RU-RU
Russian,5871278575,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 08:17:19,2020-12-27 08:17:07,False,cf_internal,0.9624,46309097,RUS,,,85.249.25.128,no,1,Pilot 2,RU-RU
Russian,5871282330,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 08:20:50,2020-12-27 08:20:45,False,cf_internal,0.9470000000000001,46309099,RUS,43.0,Lipetsk,176.215.63.71,no,1,Pilot 2,RU-RU
Russian,5871287658,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 08:25:25,2020-12-27 08:25:19,False,cf_internal,0.9590000000000001,45848116,RUS,,,185.52.132.228,no,1,Pilot 2,RU-RU
Russian,5871292595,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 08:29:26,2020-12-27 08:29:20,False,cf_internal,0.9450000000000001,46309107,RUS,61.0,Rostov-na-donu,87.117.3.92,no,1,Pilot 2,RU-RU
Russian,5871338714,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 09:03:33,2020-12-27 09:02:07,False,cf_internal,0.9591000000000001,46309128,RUS,48.0,Moscow,62.109.2.221,no,1,Pilot 2,RU-RU
Russian,5871353607,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 09:13:22,2020-12-27 09:13:10,False,cf_internal,0.9570000000000001,45840348,RUS,,,85.249.164.47,no,1,Pilot 2,RU-RU
Russian,5871388283,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 09:33:31,2020-12-27 09:33:24,False,cf_internal,0.9625,46309165,RUS,51.0,Nizhniy Novgorod,79.126.17.186,no,1,Pilot 2,RU-RU
Russian,5871396427,no,set phrase,slang/informal,set phrase,neutral,easy,unfamiliar,35,Exact Match,строить глазки,make eyes,строить козни,plot against,2915682044,2020-12-27 09:38:21,2020-12-27 09:38:14,False,cf_internal,0.9452,46309171,RUS,,,81.177.160.193,no,1,Pilot 2,RU-RU
